time (hours),Bz,B magnitude,Solar Wind Speed (km/s),proton density
37.300000,-3.830813,5.033813,441.704070,3.204106
37.316667,-2.992125,4.526937,437.834374,3.285172
37.333333,-3.578438,5.023250,444.167189,3.382053
37.350000,-4.182000,5.214188,441.944693,3.429359
37.366667,-3.605938,5.072000,439.363440,3.459030
37.383333,-3.204000,4.739250,442.916559,3.465436
37.400000,-1.978063,4.255750,443.235937,3.471843
37.416667,-0.933188,4.120687,442.152193,3.415572
37.433333,-2.875375,4.107812,443.814370,3.288109
37.450000,-0.321125,4.715250,438.437181,3.342625
37.466667,-1.261250,4.868750,431.187196,3.728719
37.483333,-3.499750,3.962563,446.505951,4.139466
37.500000,3.545437,4.829437,445.051576,3.971367
37.516667,4.044812,5.052750,448.998443,3.868367
37.533333,2.804188,4.887125,449.592201,3.765367
37.550000,4.054938,4.826875,450.838125,3.662367
37.566667,3.834250,5.104562,445.333446,3.559367
37.583333,3.343500,4.743187,450.493451,3.456367
37.600000,3.585563,5.085500,455.528754,3.353367
37.616667,3.221938,4.675438,455.829995,3.327594
37.633333,1.996375,4.092563,451.806552,3.506278
37.650000,2.629187,3.813687,450.986239,3.570497
37.666667,0.482563,3.876125,449.229369,3.891563
37.683333,1.123813,3.735187,445.578743,4.738381
37.700000,1.346437,2.714000,450.434056,5.244369
37.716667,0.413375,2.780250,450.925324,5.638641
37.733333,-1.731500,2.341687,451.586259,6.461047
37.750000,-1.965750,2.838000,450.493122,6.110328
37.766667,-3.164375,4.050437,447.501243,5.775709
37.783333,-2.703125,3.763937,449.638741,5.907991
37.800000,-1.131875,3.288187,451.776240,6.040272
37.816667,-1.203250,2.176250,451.905636,8.585172
37.833333,-1.108875,2.452062,452.796244,9.049860
37.850000,-0.669750,2.740125,451.835299,9.080325
37.866667,0.362313,2.693687,451.038429,8.441635
37.883333,-0.010500,1.707375,452.294991,9.127135
37.900000,-1.982812,2.644250,452.515623,10.143628
37.916667,0.189875,1.526250,453.045313,11.508534
37.933333,1.597188,1.919125,453.693123,12.003997
37.950000,0.085438,1.423937,454.041875,11.712625
37.966667,0.198563,1.496813,455.965624,13.246816
37.983333,-0.421375,1.329562,454.630013,13.170088
38.000000,0.463687,1.048375,456.275315,12.569369
38.016667,0.122937,0.719062,455.729681,12.395359
38.033333,-0.370312,1.657813,455.921263,11.968987
38.050000,-0.625313,1.710500,455.958742,12.790612
38.066667,-1.276000,1.781000,457.364696,12.875818
38.083333,-0.686875,1.653125,458.277825,14.240744
38.100000,0.338625,1.617875,458.865308,14.254666
38.116667,0.193063,2.007313,458.055624,14.782794
38.133333,0.583000,1.697813,457.998441,14.724453
38.150000,0.312562,1.843250,457.097186,14.488459
38.166667,0.697125,1.753750,457.103123,13.565256
38.183333,0.555688,1.900500,458.368753,14.024350
38.200000,0.829250,2.130688,459.634688,14.957528
38.216667,0.676313,1.653313,460.484056,14.246697
38.233333,0.015875,1.466062,460.499065,13.699066
38.250000,0.622500,1.542875,460.323763,12.736947
38.266667,0.351375,1.516312,459.637823,13.404088
38.283333,-0.066500,1.604813,457.850007,13.184685
38.300000,0.992563,1.735500,458.412180,13.627646
38.316667,1.124500,1.910312,457.877798,12.537053
38.333333,1.148312,1.758813,456.591241,12.624539
38.350000,1.138125,1.761688,455.278747,12.752649
38.366667,0.306375,1.784938,454.817812,12.134781
38.383333,0.692125,2.297313,455.648437,11.674337
38.400000,0.688875,2.728000,456.150945,11.307212
38.416667,0.766625,2.598813,456.194387,11.544763
38.433333,0.582750,3.229813,453.582812,11.659487
38.450000,1.142187,3.011000,453.146864,11.412580
38.466667,0.786875,2.888375,454.342181,11.165674
38.483333,0.535750,2.425812,452.318434,11.074544
38.500000,0.385563,3.399250,451.556240,11.252481
38.516667,0.987125,3.601000,452.099991,11.430419
38.533333,0.435375,3.729438,448.732820,11.608356
38.550000,0.461688,3.710625,449.869075,11.786293
38.566667,0.458062,3.177625,453.828763,11.950017
38.583333,0.768938,3.855000,451.091250,11.701533
38.600000,1.219000,2.537062,451.942508,11.453048
38.616667,0.804250,2.611375,451.525308,13.261415
38.633333,0.815563,2.249625,451.031571,14.527462
38.650000,0.592313,2.048687,447.700006,13.771953
38.666667,0.896500,2.087250,448.389066,13.975597
38.683333,-0.003562,2.020875,450.342196,13.751709
38.700000,0.023063,1.946563,452.685319,13.418953
38.716667,-0.404875,1.933937,454.386869,13.242328
38.733333,-0.033937,2.010438,454.605931,13.304425
38.750000,-0.061500,2.026750,454.892196,13.472597
38.766667,0.035250,1.995750,455.528762,13.258566
38.783333,-0.248687,2.047625,455.660009,13.894881
38.800000,-0.105250,2.101312,455.355315,13.610585
38.816667,-0.183312,2.423625,455.119061,14.350609
38.833333,-0.199250,2.491500,455.680002,13.752828
38.850000,0.300500,2.417250,455.379995,14.521672
38.866667,0.700688,2.157063,452.306866,13.759225
38.883333,1.455000,2.214375,451.745308,13.951623
38.900000,1.522688,2.136188,451.473440,14.255983
38.916667,0.522500,1.921313,451.345319,14.281647
38.933333,0.718187,1.927062,451.464383,14.746113
38.950000,0.154688,1.869875,452.133759,14.536407
38.966667,0.661125,2.030000,452.731251,14.217231
38.983333,1.081500,2.113062,452.070312,14.382653
39.000000,0.927938,2.082375,450.967507,14.889590
39.016667,0.836438,2.053687,450.283130,14.981806
39.033333,0.921500,2.160625,450.020619,14.076500
39.050000,1.301875,2.317750,451.140624,13.844660
39.066667,1.304375,2.177563,449.523436,14.905050
39.083333,0.892375,1.808500,448.038427,15.234206
39.100000,1.024375,1.923813,445.517509,14.098384
39.116667,0.908188,1.719250,445.742500,11.805915
39.133333,0.900812,1.693125,445.450950,14.427768
39.150000,1.097000,2.125000,446.213115,14.912775
39.166667,1.120375,2.145062,447.758430,15.150119
39.183333,1.304750,1.936062,446.798740,13.823025
39.200000,1.205000,2.215125,447.274051,13.979100
39.216667,1.328937,2.281750,447.657494,14.664985
39.233333,1.148938,2.200000,447.602507,14.769438
39.250000,0.819250,1.752563,447.021261,14.622109
39.266667,0.867125,1.850000,446.425624,14.374491
39.283333,0.846438,1.797875,446.332486,14.123353
39.300000,0.591063,1.803625,445.080926,13.707019
39.316667,0.636625,1.661687,443.186247,12.609935
39.333333,0.797312,1.797938,443.365938,12.959013
39.350000,0.431750,1.742125,442.595322,12.272959
39.366667,0.818625,1.696125,443.733117,12.837653
39.383333,0.837125,1.811500,444.426887,12.332247
39.400000,0.930063,1.994000,443.924372,12.665212
39.416667,1.109750,1.960000,444.747502,12.596016
39.433333,1.200125,2.624500,445.249846,12.644781
39.450000,1.233187,3.232937,445.657656,12.726719
39.466667,1.645500,4.557813,441.894990,12.930237
39.483333,1.834500,5.193000,442.169682,13.185862
39.500000,2.192000,5.722000,441.003430,13.441487
39.516667,2.457500,5.737000,437.361248,13.697112
39.533333,2.089812,5.912375,436.772191,13.952737
39.550000,1.844812,5.991812,441.233436,14.208362
39.566667,2.314687,6.189188,446.344696,14.463988
39.583333,2.236125,4.759812,444.624385,14.719613
39.600000,1.399313,3.984500,449.215011,14.975238
39.616667,1.506250,3.185187,448.499678,15.230863
39.633333,0.562313,3.343375,450.604064,15.486488
39.650000,1.422250,4.272875,447.125947,15.742113
39.666667,1.851563,4.279250,445.913427,15.997738
39.683333,1.539000,4.397687,449.824692,15.646988
39.700000,2.234625,4.093438,449.101254,15.980933
39.716667,3.244813,3.573063,453.002502,16.465292
39.733333,2.520312,3.315875,449.039680,15.591509
39.750000,1.759500,3.024125,445.854377,14.973091
39.766667,1.814125,2.945500,446.002812,13.828794
39.783333,1.651688,3.012750,445.824685,13.599716
39.800000,0.788563,3.243188,445.108749,15.049363
39.816667,1.139187,3.724000,444.662490,16.201597
39.833333,1.986625,4.402438,444.653117,16.496507
39.850000,3.231937,4.473812,446.341240,16.220959
39.866667,3.172313,4.452500,449.195935,16.705709
39.883333,2.436000,4.040875,445.035313,16.294635
39.900000,2.231750,3.950250,449.962513,15.163047
39.916667,1.591375,3.973937,451.237499,15.251453
39.933333,2.199625,4.359750,450.672799,16.050088
39.950000,2.344000,4.288188,449.774681,16.579165
39.966667,2.434875,4.194062,450.487195,15.591353
39.983333,2.306375,3.785937,451.139693,14.828006
40.000000,2.237687,3.572812,451.674060,14.223319
40.016667,2.495375,3.266250,451.014994,13.151053
40.033333,2.355937,3.145750,450.812493,12.935079
40.050000,2.030375,3.145187,449.809376,12.438156
40.066667,1.541000,2.967125,449.496572,12.233019
40.083333,2.757750,3.897875,453.188442,13.006575
40.100000,2.018937,3.045125,457.488749,12.555562
40.116667,2.395937,4.038812,459.446258,12.322578
40.133333,2.256188,3.446562,460.594696,10.521531
40.150000,2.051437,3.151063,459.614069,9.783456
40.166667,2.059875,3.016937,460.205924,9.227785
40.183333,1.816750,2.907625,456.484048,9.332316
40.200000,1.852625,2.547625,457.991252,9.408352
40.216667,1.205000,2.096063,456.590615,9.483406
40.233333,1.365437,1.821187,449.526564,9.558459
40.250000,1.490563,2.093000,452.589375,9.633513
40.266667,1.224563,1.896563,452.285615,9.708566
40.283333,1.037375,1.808750,452.226238,9.783620
40.300000,2.421375,2.920125,457.351564,9.858673
40.316667,2.673313,3.529125,457.900008,9.437013
40.333333,2.339062,3.577500,459.087818,8.677034
40.350000,1.301687,3.793250,463.515944,8.834498
40.366667,1.891625,4.204813,458.658751,10.218858
40.383333,2.938375,4.786125,458.616247,11.186991
40.400000,2.139875,4.804750,455.086555,10.796692
40.416667,1.884000,4.172812,457.927188,10.452241
40.433333,0.045188,4.116437,452.917180,10.107790
40.450000,1.938563,3.529000,460.032802,9.763339
40.466667,1.518875,3.318250,461.194382,9.418888
40.483333,1.250250,2.943125,455.771876,9.074437
40.500000,1.045875,2.017000,457.320319,8.729986
40.516667,-0.075250,4.143688,458.363433,8.385535
40.533333,1.476812,3.186687,458.394841,8.193245
40.550000,0.640312,4.433875,458.258914,8.066167
40.566667,2.192500,4.383375,457.036573,8.734556
40.583333,0.866125,4.089563,455.030324,9.986400
40.600000,-0.781438,4.067625,461.980012,12.215050
40.616667,4.995125,15.989000,537.415632,18.734963
40.633333,2.501000,19.617187,658.560322,29.556591
40.650000,-1.372813,16.913625,662.953768,35.997138
40.666667,-6.489250,19.155999,682.172489,34.634686
40.683333,-14.663688,20.293688,682.573759,33.744623
40.700000,-11.161687,21.457563,681.209377,33.412138
40.716667,5.367812,37.488313,621.790623,44.282262
40.733333,-11.344250,44.650437,635.397509,29.683591
40.750000,-15.591813,43.413814,657.791576,37.210685
40.766667,-11.518687,42.303312,665.968122,40.516044
40.783333,-28.277687,33.971376,683.797489,31.273625
40.800000,-25.853999,32.354126,695.235001,30.810518
40.816667,-23.096563,24.870562,693.907179,30.164093
40.833333,-27.011437,30.804875,694.624676,29.312668
40.850000,-22.067313,27.039875,701.299671,32.136560
40.866667,-21.632125,26.554249,710.422159,34.588013
40.883333,-21.146938,27.423126,714.222473,32.954406
40.900000,-19.629875,25.139625,708.621861,30.504381
40.916667,-10.512500,25.453438,707.720007,35.930558
40.933333,-6.768438,24.912437,695.180916,50.266433
40.950000,-8.056063,21.021749,691.601582,59.201549
40.966667,-21.750812,26.998626,685.096889,42.486771
40.983333,-24.690188,27.533437,683.803135,41.510929
41.000000,-23.015687,25.708813,691.798443,34.884798
41.016667,-23.243125,28.040125,697.321253,35.580966
41.033333,-23.333625,28.350000,687.072830,38.541045
41.050000,-19.818062,25.963624,671.496878,40.328369
41.066667,-19.354125,23.490187,669.290937,52.354573
41.083333,-15.033625,23.072687,671.687498,56.600317
41.100000,-17.964000,22.610126,673.262491,53.690973
41.116667,-21.332812,25.151250,668.232813,44.982816
41.133333,2.677813,27.831249,663.216267,40.378677
41.150000,3.457063,24.468000,659.301573,46.379574
41.166667,4.891312,24.652750,652.492493,46.784264
41.183333,8.023625,29.106125,665.611559,41.135291
41.200000,-0.538625,31.377375,669.566256,28.924291
41.216667,-30.514751,41.337562,687.185608,24.576896
41.233333,-33.856187,36.074249,684.894670,24.567497
41.250000,-18.441562,29.211937,684.135298,23.445404
41.266667,-9.592875,21.246251,671.821238,28.738925
41.283333,-21.135999,23.757938,687.872200,25.490826
41.300000,-17.801250,24.313812,685.439367,24.708685
41.316667,-6.790625,15.246062,680.065008,30.500885
41.333333,-3.508500,9.056063,682.327179,29.337776
41.350000,-14.152875,15.592437,693.273418,25.586568
41.366667,1.870313,14.505125,695.871237,23.554828
41.383333,-3.531312,15.220812,694.966553,24.311110
41.400000,-1.950000,35.378561,701.012171,25.450169
41.416667,-12.080562,31.303249,705.444988,22.971900
41.433333,-16.222687,40.110624,705.123444,18.625771
41.450000,-20.033437,46.707562,709.404354,17.189850
41.466667,-22.626938,47.104999,712.244987,19.504835
41.483333,-22.027562,43.743686,696.047821,21.523402
41.500000,-20.729624,44.617500,692.468412,21.503228
41.516667,-17.520063,42.680999,701.721590,28.611071
41.533333,-29.894625,46.928875,698.776567,24.564791
41.550000,-34.284000,47.723813,694.870956,24.704732
41.566667,-35.820499,46.362812,697.795933,23.354575
41.583333,-37.224189,45.380939,696.305946,22.683093
41.600000,-42.619686,48.962439,690.434378,20.224687
41.616667,-44.968374,48.658250,686.272806,19.088513
41.633333,-45.315313,48.363625,686.014059,18.593052
41.650000,-44.927125,47.847063,687.485941,17.600849
41.666667,-45.829312,51.291189,696.587185,17.474832
41.683333,-38.344250,47.566875,707.143732,20.438419
41.700000,-23.679499,49.276562,698.742790,22.413421
41.716667,-1.097688,51.802689,686.489664,16.119631
41.733333,-13.249000,52.518939,694.167810,15.989318
41.750000,-13.468750,53.362251,700.157499,15.054631
41.766667,-16.333187,51.998438,687.012493,14.147006
41.783333,-16.342688,52.185501,681.987507,14.024193
41.800000,-5.906813,51.989811,690.964039,14.446128
41.816667,-16.651313,48.067437,691.378458,14.886847
41.833333,-16.710063,47.380001,685.061262,15.327566
41.850000,-13.943437,48.041249,691.125622,15.454119
41.866667,-5.124063,48.246938,698.478422,15.461890
41.883333,-2.879937,49.664937,719.249044,15.567262
41.900000,-0.228188,34.557438,703.970928,27.972338
41.916667,3.882750,25.725312,674.913120,41.911415
41.933333,6.085250,17.571999,675.714989,46.901581
41.950000,-3.204250,15.759063,685.091230,45.516214
41.966667,4.945000,8.339125,688.129677,38.631420
41.983333,-17.446375,20.104500,689.650024,38.106606
42.000000,-12.958687,15.241000,683.367208,36.468965
42.016667,-8.946937,24.105125,685.714689,37.228388
42.033333,-38.907500,46.256311,710.243120,25.184676
42.050000,-42.139126,47.657377,713.936872,28.957925
42.066667,-38.499750,45.531126,715.981243,27.450728
42.083333,-40.420562,47.062250,709.075632,29.304353
42.100000,-37.112500,46.596999,716.892824,26.566712
42.116667,-38.040187,47.051249,716.136585,28.860531
42.133333,-40.452749,49.914939,714.393742,28.100950
42.150000,-41.384625,49.819186,704.030600,28.934053
42.166667,-39.631500,49.360438,695.782486,30.277628
42.183333,-35.301814,48.206062,697.629376,30.638613
42.200000,-40.409875,47.306000,703.648139,31.259238
42.216667,-40.831499,47.660999,706.291264,31.860166
42.233333,-41.313187,47.066061,704.121881,31.765178
42.250000,-38.931188,48.577500,704.111588,31.574357
42.266667,-39.157374,47.871624,700.892822,35.093527
42.283333,-38.475813,47.959564,686.824697,33.770677
42.300000,-38.347999,49.345249,687.597198,36.149734
42.316667,-38.680187,48.882312,692.012787,39.870766
42.333333,-36.378249,46.659502,702.627205,42.098206
42.350000,-36.711999,46.862501,701.220949,39.125666
42.366667,-39.665061,48.100124,697.806862,39.149511
42.383333,-41.242124,48.082625,699.481260,39.700381
42.400000,-38.822314,47.280251,676.880944,39.782319
42.416667,18.758875,27.792875,643.196548,39.687634
42.433333,10.787250,28.053562,636.223433,39.592949
42.450000,-13.860750,27.334375,640.343763,39.498264
42.466667,5.045500,37.513125,639.384691,39.403578
42.483333,9.714500,36.450750,643.063124,39.308893
42.500000,10.549937,38.826127,644.348444,39.214208
42.516667,7.637125,34.188563,648.816547,39.119523
42.533333,4.981563,36.102188,662.233772,39.024838
42.550000,18.316625,35.683187,641.198124,38.930153
42.566667,15.618000,35.226874,652.130013,38.835468
42.583333,23.709438,35.304499,650.030022,38.740783
42.600000,20.987250,37.191749,653.285944,38.646098
42.616667,15.046437,34.122875,654.979984,38.551413
42.633333,10.195750,33.526438,667.300303,38.456727
42.650000,12.295687,33.339501,654.903421,38.362042
42.666667,19.342937,36.754000,652.811876,38.267357
42.683333,18.798563,35.832689,655.330021,38.172672
42.700000,14.170937,37.112187,652.976254,38.077987
42.716667,13.653750,36.890437,648.991879,37.983302
42.733333,12.600125,36.858312,653.516892,37.888617
42.750000,11.659313,37.296689,668.348121,37.793932
42.766667,21.015125,38.343062,672.905304,37.699247
42.783333,19.102938,40.214186,657.254395,37.604561
42.800000,18.793125,39.731123,653.857521,37.509876
42.816667,14.228062,39.009373,651.180965,37.415191
42.833333,15.445250,36.635313,659.414076,37.320506
42.850000,6.189562,35.095188,645.135912,37.225821
42.866667,8.277438,38.437813,654.356859,37.131136
42.883333,9.747000,41.079686,653.115633,37.036451
42.900000,4.775062,42.192125,651.410931,36.941766
42.916667,4.897125,40.974939,659.818747,36.847081
42.933333,3.518313,41.708064,650.892801,36.752395
42.950000,3.882625,42.110188,660.700634,36.657710
42.966667,-0.955188,40.871312,658.893435,36.563025
42.983333,4.338750,40.803062,647.755930,36.468340
43.000000,15.053313,41.153376,651.472195,36.373655
43.016667,11.033750,41.879125,656.271860,36.278970
43.033333,12.094625,41.546625,658.478733,36.184285
43.050000,19.272438,40.273061,671.811268,36.089600
43.066667,19.831751,36.219002,692.969086,35.994915
43.083333,11.902313,15.220000,675.083429,35.900229
43.100000,1.493813,28.116000,688.362820,35.661563
43.116667,2.074375,22.611187,697.147190,31.247437
43.133333,6.081875,20.975875,712.483730,29.520616
43.150000,10.655250,21.917750,708.724363,35.038676
43.166667,10.838688,23.976375,697.060316,34.987910
43.183333,-18.270563,27.334000,699.173115,32.461110
43.200000,-17.541437,30.422500,700.500635,31.744729
43.216667,2.682688,30.946188,705.143446,43.674815
43.233333,-1.542813,39.918312,708.644983,56.405766
43.250000,-7.020438,39.027063,707.163746,60.161672
43.266667,-6.540750,39.086811,706.565960,54.675058
43.283333,-10.735625,39.840063,709.375175,47.498796
43.300000,-5.935250,41.150624,712.389234,48.338515
43.316667,-11.656938,42.070000,714.013134,50.245231
43.333333,-18.557250,42.339000,710.533434,53.583465
43.350000,-15.703438,41.478000,705.688429,47.121709
43.366667,-17.208001,41.119249,712.490002,45.825101
43.383333,-16.670563,42.568187,713.989979,45.117098
43.400000,-14.901750,41.725561,712.363438,46.250873
43.416667,-17.189188,42.217751,714.189686,47.843788
43.433333,-17.787750,42.048375,706.567825,45.265820
43.450000,-18.349249,41.203124,701.821587,37.590456
43.466667,-25.884750,43.536562,693.247210,34.081910
43.483333,-27.821125,43.928126,690.760338,32.675735
43.500000,-28.039187,44.334437,692.173149,30.913871
