time,L,MLT,number density,bmag,wavemags
1.251022163888888912e+02,5.117727123999999961e+00,2.066230700659999897e+01,5.302018631867916554e+00,2.158891774930119709e+02,3.961886258400629013e-05
1.251052461111111143e+02,5.121264627666666236e+00,2.066561346365000063e+01,5.317151484024335240e+00,2.173773656230398501e+02,5.110087610245346470e-05
1.251082752777777785e+02,5.124801482666666352e+00,2.066891931440000008e+01,5.363161899334538241e+00,2.187337662255795294e+02,3.297968552170914513e-05
1.251113050000000015e+02,5.128338986333333516e+00,2.067222577145000173e+01,5.288366058634432321e+00,2.187447425683705546e+02,4.777224808482043709e-05
1.251143344444444381e+02,5.131875257983690375e+00,2.067553119920140503e+01,5.291082023588622896e+00,2.189668500301817744e+02,3.485335438515692802e-05
1.251173638888888888e+02,5.135386989526433688e+00,2.067881699480690116e+01,5.294029501124516202e+00,2.185839432424123174e+02,6.813651881632362868e-05
1.251203933333333396e+02,5.138898721069177000e+00,2.068210279041239730e+01,5.378673329502527523e+00,2.176082580187722897e+02,6.865741584127275595e-05
1.251234225000000038e+02,5.142410130611962060e+00,2.068538828473460001e+01,5.320289074665798701e+00,2.172895802919935022e+02,5.845115394400134524e-05
1.251264519444444403e+02,5.145921862154705373e+00,2.068867408034009614e+01,4.887708688192871520e+00,2.173152467995274151e+02,5.494271003678312301e-05
1.251294813888888910e+02,5.149433593697448686e+00,2.069195987594559227e+01,5.639608150490819760e+00,2.173872968518154778e+02,5.147592130923497509e-05
1.251325108333333276e+02,5.152929795080702036e+00,2.069523518882072821e+01,5.079646432878225148e+00,2.173105985748246098e+02,4.856035532591973861e-05
1.251355402777777783e+02,5.156412444867505940e+00,2.069850135447934392e+01,4.665620853902195719e+00,2.160746761358363983e+02,7.545581108343738051e-05
1.251385700000000014e+02,5.159895413987683810e+00,2.070176781962133106e+01,5.301852027177810456e+00,2.159048447509023845e+02,7.751410536025641165e-05
1.251415994444444379e+02,5.163378063774487714e+00,2.070503398527994676e+01,5.300217891454708230e+00,2.157576239306199852e+02,1.064813239941330759e-04
1.251446288888888887e+02,5.166860713561290730e+00,2.070830015093855891e+01,5.298129889408735416e+00,2.159524796874702588e+02,7.639631817957977526e-05
1.251476583333333394e+02,5.170342475833333395e+00,2.071156568349999816e+01,5.297548012971849296e+00,2.170986066757579636e+02,6.714295254997881054e-05
1.251506877777777760e+02,5.173797860166666318e+00,2.071481239969999777e+01,5.299172906001410333e+00,2.173575457274835117e+02,9.803051917095605800e-05
1.251537166666666678e+02,5.177252610833333435e+00,2.071805852049999785e+01,4.775321876525878473e+00,2.164694801588939868e+02,9.162218206154364110e-05
1.251567463888888909e+02,5.180708312000000149e+00,2.072130553439999900e+01,5.277267125448248386e+00,2.161900452351515014e+02,8.608086906887124569e-05
1.251597758333333275e+02,5.184163696333333071e+00,2.072455225059999862e+01,5.301995519638066590e+00,2.164021662216838422e+02,6.515352591098594792e-05
1.251628052777777782e+02,5.187619080666666882e+00,2.072779896679999823e+01,4.774756546656273137e+00,2.159495481006186992e+02,5.887421429043674661e-05
1.251658347222222289e+02,5.191059989763021854e+00,2.073103555027688216e+01,5.298546602725980215e+00,2.161737043475322366e+02,4.275011618068636421e-05
1.251688641666666655e+02,5.194488108649985669e+00,2.073426318055661710e+01,5.296950271606452709e+00,2.173203841629538147e+02,5.145784938094228824e-05
1.251718936111111162e+02,5.197916227536949485e+00,2.073749081083635204e+01,4.766954223314924910e+00,2.172107683546905150e+02,5.645763717459640864e-05
1.251749230555555528e+02,5.201344346423913301e+00,2.074071844111608698e+01,5.219607742945221673e+00,2.172748403344017163e+02,5.301361754219214900e-05
1.251779525000000035e+02,5.204772465310877116e+00,2.074394607139582192e+01,5.295046168327321112e+00,2.176486855508136671e+02,3.949157854724227770e-05
1.251809819444444400e+02,5.208199730911423408e+00,2.074717314704702531e+01,5.035731471376196922e+00,2.167700842086402702e+02,2.936227627396360742e-05
1.251840113888888908e+02,5.211598768020673234e+00,2.075038187443149340e+01,5.322629322686047715e+00,2.150583571132169425e+02,3.413732512184361353e-05
1.251870402777777826e+02,5.214997181796507952e+00,2.075359001338255283e+01,5.960549614589970346e+00,2.168317336415286434e+02,3.969863128532989010e-05
1.251900700000000057e+02,5.218396530572464442e+00,2.075679903498372880e+01,5.362571352714659234e+00,2.174989257327595169e+02,5.088334345102952556e-05
1.251930991666666699e+02,5.221795256015007602e+00,2.076000746815149256e+01,4.773851912021621402e+00,2.161278703229902760e+02,3.190640843966386102e-05
1.251961288888888930e+02,5.225194604790964092e+00,2.076321648975266498e+01,4.991965094167932548e+00,2.165437507158364383e+02,3.033910395361681111e-05
1.251991583333333296e+02,5.228579254166666246e+00,2.076641552933333301e+01,4.775238649129878610e+00,2.163526489070521848e+02,2.887950892573811583e-05
1.252021877777777803e+02,5.231951025833333269e+00,2.076960589786666489e+01,5.020136024952777554e+00,2.155116671871460028e+02,4.776640437568555465e-05
1.252052172222222168e+02,5.235322797500000291e+00,2.077279626640000032e+01,4.762318127951143509e+00,2.149586024900428356e+02,3.872676564324255375e-05
1.252082469444444399e+02,5.238694878333333804e+00,2.077598692746666487e+01,4.710325843493067488e+00,2.143172648093416512e+02,5.112437523676392293e-05
1.252112761111111041e+02,5.242066340833333449e+00,2.077917700346666763e+01,5.135522990462173532e+00,2.140812542046289479e+02,5.160551780198618233e-05
1.252143058333333272e+02,5.245437706666666422e+00,2.078236718786666870e+01,4.783381892204302765e+00,2.142265399506305528e+02,5.688979375593180215e-05
1.252173350000000056e+02,5.248781906666667219e+00,2.078553908886666690e+01,4.945489825726790301e+00,2.139885832842583113e+02,5.222011014323173217e-05
1.252203644444444421e+02,5.252126413333333410e+00,2.078871128073333452e+01,5.244626224041374130e+00,2.144184736318479167e+02,5.885300032070278826e-05
1.252233938888888929e+02,5.255470919999999602e+00,2.079188347259999858e+01,4.783029087464012008e+00,2.144694898471824729e+02,6.198222902823724285e-05
1.252264233333333294e+02,5.258815426666666681e+00,2.079505566446666620e+01,4.417384160041038399e+00,2.144609105489402623e+02,4.363773890825735732e-05
1.252294527777777802e+02,5.262159933333332873e+00,2.079822785633333382e+01,4.728385163626583676e+00,2.145741484344562764e+02,4.320109415908223263e-05
1.252324822222222167e+02,5.265490137499999612e+00,2.080139070390000100e+01,4.703973224873712056e+00,2.139703028952822308e+02,3.014752854093331126e-05
1.252355116666666675e+02,5.268807379166666749e+00,2.080454508263333224e+01,4.219934991001711211e+00,2.127616297453825780e+02,3.518742802910259976e-05
1.252385413888888905e+02,5.272124924999999962e+00,2.080769975060000121e+01,4.288865894553549829e+00,2.124062687649951329e+02,2.589588562743325498e-05
1.252415705555555547e+02,5.275441862500000134e+00,2.081085384009999828e+01,3.823239874999989407e+00,2.106318546064995587e+02,1.692520008056617423e-05
1.252446000000000055e+02,5.278759104166666383e+00,2.081400821883333307e+01,4.030776245236352473e+00,2.105043732118455466e+02,4.199658819755101169e-05
1.252476294444444420e+02,5.282075676499999872e+00,2.081716219178333205e+01,3.684446333804547002e+00,2.099734872265817955e+02,3.891533411614192165e-05
1.252506586111111062e+02,5.285363534000000030e+00,2.082029865153333503e+01,4.193229740620887824e+00,2.099264042383330491e+02,4.786345225814026558e-05
1.252536880555555570e+02,5.288651693000000265e+00,2.082343539889999917e+01,4.324376305739084714e+00,2.098208064213494026e+02,5.310267963203280182e-05
1.252567177777777800e+02,5.291940153499999688e+00,2.082657243388333512e+01,4.323170310735696908e+00,2.095182754912803773e+02,5.190117679081544312e-05
1.252597469444444442e+02,5.295228010999999846e+00,2.082970889363333455e+01,3.994423059544533583e+00,2.100749803203188719e+02,5.385732202153765958e-05
1.252627766666666673e+02,5.298516471500000158e+00,2.083284592861666695e+01,4.137402225255362609e+00,2.096498462754213108e+02,7.697781090413872355e-05
1.252658058333333315e+02,5.301790114000000109e+00,2.083597338553333600e+01,4.322966426849370158e+00,2.094267510539917794e+02,7.504902457362126072e-05
1.252688355555555546e+02,5.305051307000000271e+00,2.083909315110000193e+01,4.322817169984181085e+00,2.098729573564885698e+02,6.062355983219699029e-05
1.252718647222222188e+02,5.308311901999999805e+00,2.084221234460000005e+01,4.325782547473910888e+00,2.092651989505622225e+02,8.528722799381229099e-05
1.252748944444444419e+02,5.311573094999999967e+00,2.084533211016666598e+01,4.328005033254628486e+00,2.081501355263706046e+02,8.781657511071831290e-05
1.252779238888888926e+02,5.314833989000000258e+00,2.084845158970000156e+01,4.328652600606281986e+00,2.076592528077391080e+02,9.690860296648715229e-05
1.252809533333333292e+02,5.318094340500000072e+00,2.085157073288333507e+01,4.102372693418209870e+00,2.081673110566621574e+02,7.863904990287529291e-05
1.252839824999999934e+02,5.321327672999999869e+00,2.085467302363333175e+01,4.329906492233274840e+00,2.081917044716817315e+02,9.019198193007882326e-05
1.252870116666666718e+02,5.324561005500000554e+00,2.085777531438333199e+01,4.334786039590872164e+00,2.081236142057686891e+02,7.279511072209213609e-05
1.252900413888888949e+02,5.327794930999999679e+00,2.086087817409999801e+01,4.338618450959523365e+00,2.056003301400193095e+02,6.982223280210130998e-05
1.252930708333333314e+02,5.331028560000000027e+00,2.086398074933333291e+01,4.809460948944110470e+00,2.066559796489634095e+02,5.904039934978712973e-05
1.252961005555555545e+02,5.334262485500000039e+00,2.086708360904999893e+01,4.809551185766857806e+00,2.080099831166340891e+02,7.278815149205573843e-05
1.252991297222222187e+02,5.337481688216366038e+00,2.087017713940822006e+01,3.896681559085850122e+00,2.072498937322750123e+02,9.078012330914980526e-05
1.253021594444444418e+02,5.340688346633899464e+00,2.087326309367670518e+01,3.896839602549870385e+00,2.078751602339447686e+02,1.075748134272701858e-04
1.253051886111111060e+02,5.343894417051356704e+00,2.087634848207844840e+01,3.897322404225658676e+00,2.072024858114835695e+02,9.242348904613832195e-05
1.253082183333333290e+02,5.347101075468890130e+00,2.087943443634692997e+01,3.896492431402218681e+00,2.074355134396982123e+02,4.541972134696441307e-05
1.253112474999999932e+02,5.350307145886347371e+00,2.088251982474867319e+01,3.896314751625079786e+00,2.070904854190058018e+02,4.119078351439988225e-05
1.253142769444444440e+02,5.353513055270435750e+00,2.088560522609215653e+01,3.897845422029494689e+00,2.079271743984126886e+02,5.273248760382270487e-05
1.253173063888888947e+02,5.356692153856490002e+00,2.088867471939248333e+01,3.899681810379021840e+00,2.070538484154284049e+02,4.839499818640978095e-05
1.253203358333333313e+02,5.359871252442545142e+00,2.089174421269281012e+01,3.900374925613404820e+00,2.073375866592273837e+02,4.741339893092521500e-05
1.253233652777777820e+02,5.363050351028600282e+00,2.089481370599313692e+01,3.900630094846089690e+00,2.068679502316217338e+02,5.212223295758077032e-05
1.253263947222222185e+02,5.366229449614654534e+00,2.089788319929346372e+01,3.903092553695050704e+00,2.063554965178724672e+02,7.651931346962218450e-05
1.253294241666666693e+02,5.369408548200709674e+00,2.090095269259379052e+01,4.145623979569362128e+00,2.059296376124527228e+02,7.344592348230040825e-05
1.253324536111111058e+02,5.372572665666666580e+00,2.090401385273333190e+01,3.903169129371645507e+00,2.062013943390728059e+02,8.551007593193027151e-05
1.253354830555555566e+02,5.375722682000000141e+00,2.090706716920000119e+01,3.904226496569766169e+00,2.057587854501414313e+02,8.148933497102944876e-05
1.253385124999999931e+02,5.378872698333332814e+00,2.091012048566666692e+01,4.332106759429828813e+00,2.056728667578481691e+02,7.992285204082228073e-05
1.253415419444444439e+02,5.382022714666666374e+00,2.091317380213333266e+01,4.264735557438442903e+00,2.054965275466020955e+02,7.029739780582514063e-05
1.253445713888888946e+02,5.385172730999999935e+00,2.091622711860000194e+01,3.920359276414361993e+00,2.053666893734883843e+02,7.792781654678579504e-05
1.253476005555555588e+02,5.388322091005480985e+00,2.091927993950532993e+01,3.319701731205181527e+00,2.058224885562110273e+02,9.571356576939843604e-05
1.253506297222222230e+02,5.391444556412051448e+00,2.092231698240077975e+01,3.255219861507672618e+00,2.053575593203523226e+02,9.119772845673286988e-05
1.253536594444444461e+02,5.394567594485363493e+00,2.092535458229630052e+01,3.414758941647551005e+00,2.052776564147006013e+02,6.619023320031168316e-05
1.253566888888888826e+02,5.397690346225305191e+00,2.092839190369178581e+01,2.777193976841093814e+00,2.050127751274270622e+02,4.950296603714415372e-05
1.253597183333333334e+02,5.400813097965246889e+00,2.093142922508727111e+01,2.969910042101914449e+00,2.066377496449279363e+02,6.291033276044575022e-05
1.253627477777777841e+02,5.403935849705188588e+00,2.093446654648275285e+01,2.566646819850242789e+00,2.058212379198227779e+02,1.989196233731848560e-05
1.253657772222222206e+02,5.407044643511113691e+00,2.093749586516316796e+01,3.373979314364754067e+00,2.053417175589770807e+02,1.659855911878643529e-05
1.253688066666666714e+02,5.410140129441389334e+00,2.094051755383638636e+01,2.831696318701488746e+00,2.054408183488544637e+02,4.426952037024643093e-05
1.253718363888888945e+02,5.413235899204960511e+00,2.094353951957623394e+01,3.511950071958398922e+00,2.049793868526707286e+02,3.919181805795995971e-05
1.253748655555555587e+02,5.416331101301939732e+00,2.094656093118282314e+01,3.845911600039268130e+00,2.045460692420143118e+02,3.692604952906306643e-05
1.253778952777777818e+02,5.419426871065511797e+00,2.094958289692267073e+01,2.683892109832930029e+00,2.038534284585359728e+02,4.305449965137977795e-05
1.253809244444444460e+02,5.422521790666666064e+00,2.095260415033333601e+01,2.978225359477283174e+00,2.016581636296387501e+02,5.377943063955366087e-05
1.253839538888888825e+02,5.425590011999999795e+00,2.095561057100000113e+01,3.533169651031486502e+00,1.998207214661996716e+02,7.147057970196085100e-05
1.253869833333333332e+02,5.428658233333333527e+00,2.095861699166666625e+01,3.493021300077626012e+00,1.987572077989492527e+02,5.060996177686410594e-05
1.253900130555555563e+02,5.431726735999999889e+00,2.096162368799999953e+01,2.709048061568840815e+00,1.972750087792844340e+02,7.693913045930501026e-05
1.253930422222222205e+02,5.434794676000000102e+00,2.096462983300000005e+01,2.954904124419702516e+00,1.981383896612248066e+02,8.787906046188508156e-05
1.253960719444444436e+02,5.437863178666666464e+00,2.096763652933333333e+01,3.176164328138025628e+00,1.984856996335679753e+02,7.989589456868485492e-05
1.253991011111111078e+02,5.440917245965202653e+00,2.097063490553516729e+01,3.175241020838429851e+00,1.992008807803155719e+02,8.984067219078849828e-05
1.254021308333333309e+02,5.443958480735875405e+00,2.097362633167899304e+01,3.164098478096703193e+00,1.987662287993310599e+02,9.819019507177024022e-05
1.254051599999999951e+02,5.446999157839953476e+00,2.097661720928955731e+01,2.794717411259555639e+00,1.996468323586501583e+02,7.762751463142535905e-05
1.254081897222222182e+02,5.450040392610626228e+00,2.097960863543338306e+01,2.893150653836128683e+00,1.992551553027630007e+02,6.130670771072388513e-05
1.254112186111111100e+02,5.453080790881407403e+00,2.098259923877731481e+01,2.807597223541177467e+00,1.990165508179646281e+02,6.987788376278961588e-05
1.254142480555555608e+02,5.456121538845252417e+00,2.098559028407074223e+01,2.728855084308770884e+00,1.990643168366903808e+02,8.435694648819080477e-05
1.254172774999999973e+02,5.459133412904090044e+00,2.098856653185827525e+01,3.525761630718033057e+00,1.982088962437363193e+02,6.166292498462084680e-05
1.254203072222222204e+02,5.462145563129630510e+00,2.099154305254583974e+01,3.376589679716227366e+00,1.974858613136246959e+02,3.690699171301086736e-05
